id,playtime_forever,price,total_positive_reviews,total_negative_reviews,purchase_year,purchase_month,release_year,release_month,wait_until_buy,Num of genres,Num of categories,Num of tags,Action,Adventure,Casual,Early Access,Free to Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Simulation,Sports,Strategy,Violent,Captions available,Co-op,Commentary available,Cross-Platform Multiplayer,Full controller support,In-App Purchases,Includes Source SDK,Includes level editor,Local Co-op,Local Multi-Player,MMO,Multi-player,Online Co-op,Online Multi-Player,Partial Controller Support,Remote Play on Phone,Remote Play on TV,Remote Play on Tablet,Shared/Split Screen,Single-player,Stats,Steam Achievements,Steam Cloud,Steam Leaderboards,Steam Trading Cards,Steam Workshop,SteamVR Collectibles,VR Support,2D,Action,Action RPG,Adventure,Atmospheric,Building,Casual,Character Customization,Choices Matter,Classic,Co-op,Comedy,Controller,Crafting,Dark,Difficult,Early Access,Exploration,FPS,Fantasy,Female Protagonist,First-Person,Free to Play,Funny,Gore,Great Soundtrack,Hack and Slash,Historical,Horror,Indie,Isometric,Local Co-Op,Massively Multiplayer,Masterpiece,Mature,Moddable,Multiplayer,Mystery,Nudity,Online Co-Op,Open World,Pixel Graphics,Platformer,Point & Click,Post-apocalyptic,Psychological Horror,Puzzle,RPG,RTS,Replay Value,Retro,Rogue-like,Sandbox,Sci-fi,Shooter,Short,Simulation,Singleplayer,Space,Sports,Stealth,Story Rich,Strategy,Survival,Tactical,Third Person,Third-Person Shooter,Turn-Based,Turn-Based Strategy,VR,Violent,Walking Simulator,reviews,positive_negative_ratio,genres_popularity_scores,categories_popularity_scores,gen_cat_popularity_scores,genres_rare_scores,categories_rare_scores,gen_cat_rare_scores
117,0.0,6800.0,5190.0,553.0,2018,1,2009,9,3059,1,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5743.0,9.368231046931408,1.8422535211267603,4.129577464788732,5.971830985915492,5.051262127255538,21.647849279436173,26.69911140669171
118,1.4166666666666667,1100.0,1373.0,91.0,2018,4,2016,1,816,2,2,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.0,14.923913043478262,2.3661971830985915,1.6225352112676057,3.988732394366197,6.916583089213113,2.548354935194417,9.46493802440753
119,2.533333333333333,13800.0,3393.0,712.0,2017,4,2018,5,-393,1,5,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4105.0,4.758765778401122,1.4873239436619718,3.1323943661971834,4.619718309859155,19.031820085308965,12.338304845255385,31.37012493056435
120,2.3,6800.0,333.0,24.0,2017,11,2016,4,593,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,357.0,13.32,0.18309859154929578,0.04507042253521126,0.22816901408450704,5.461538461538462,94.66666666666667,100.12820512820514
121,0.0,4800.0,424.0,1442.0,2017,4,2014,7,978,2,9,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1866.0,0.2938322938322938,2.492957746478873,4.354929577464788,6.847887323943661,11.296882843173284,42.55676282965407,53.853645672827355
122,0.5,7000.0,8121.0,850.0,2019,5,2019,1,92,2,7,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8971.0,9.542890716803761,1.9239436619718309,3.2619718309859156,5.185915492957746,37.75700070086047,54.04277317104724,91.79977387190772
123,0.5333333333333333,8500.0,8353.0,1007.0,2017,6,2014,1,1261,3,7,20,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,9360.0,8.28670634920635,3.0422535211267605,3.5943661971830982,6.636619718309859,18.76032246992503,29.32186003183071,48.08218250175574
124,0.0,7000.0,419.0,42.0,2019,6,2014,5,1876,2,1,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.0,9.744186046511627,2.3661971830985915,0.9577464788732394,3.323943661971831,6.916583089213113,1.0441176470588236,7.960700736271936
125,0.0,7000.0,3068.0,295.0,2018,9,2018,9,6,2,5,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3363.0,10.364864864864865,2.619718309859155,3.405633802816901,6.025352112676056,53.61331156390478,7.893932103902777,61.50724366780756
126,0.13333333333333333,0.0,6.0,2.0,2018,12,2018,6,181,3,3,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8.0,2.0,1.4394366197183097,0.8929577464788732,2.3323943661971827,98.9818554545454,19.941724049510483,118.92357950405588
127,0.0,0.0,0.0,0.0,2019,1,2019,1,4,2,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.4,0.9577464788732394,1.3577464788732394,49.37859212510916,1.0441176470588236,50.422709772167984
128,0.0,6900.0,634.0,110.0,2018,4,2016,11,522,2,5,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,744.0,5.711711711711712,1.7859154929577465,3.405633802816901,5.191549295774648,5.193282118339326,7.893932103902777,13.087214222242103
129,0.0,9900.0,898.0,52.0,2019,8,2017,3,870,3,5,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,950.0,16.943396226415093,1.535211267605634,3.169014084507042,4.704225352112676,150.97177742950726,10.97292022987077,161.94469765937802
130,1.4,15400.0,2125.0,333.0,2017,12,2016,9,475,1,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2458.0,6.362275449101796,1.456338028169014,4.0647887323943666,5.52112676056338,51.90321192608156,36.51201458462606,88.41522651070761
131,0.016666666666666666,6800.0,2790.0,450.0,2018,8,2016,3,877,2,9,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3240.0,6.1862527716186255,1.7746478873239437,3.307042253521127,5.081690140845071,18.73330677720357,49.79160146719086,68.52490824439442
132,0.6333333333333333,6800.0,10595.0,888.0,2018,11,2015,12,1081,1,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11483.0,11.917885264341956,1.4056338028169013,3.749295774647887,5.154929577464788,6.914873859288322,58.42080511141095,65.33567897069928
133,49.38333333333333,30800.0,56368.0,20286.0,2018,8,2018,8,3,1,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76654.0,2.7785281214570907,2.2084507042253523,4.16056338028169,6.369014084507043,7.782031358024769,43.525611095482205,51.30764245350697
134,0.0,1800.0,1081.0,76.0,2018,4,2018,1,103,2,4,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1157.0,14.03896103896104,2.3661971830985915,2.985915492957746,5.352112676056338,6.916583089213113,5.511381768332308,12.42796485754542
135,0.0,6900.0,2048.0,883.0,2019,9,2017,8,757,1,10,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2931.0,2.316742081447964,0.543661971830986,4.222535211267606,4.766197183098591,7.527466490881125,42.17595649856797,49.703422989449095
136,0.85,8800.0,1945.0,2951.0,2017,10,2013,11,1442,2,7,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4896.0,0.6588753387533876,2.577464788732394,3.636619718309859,6.214084507042253,17.887469375227493,26.55418851415919,44.44165788938668
137,0.0,4800.0,507.0,96.0,2018,11,2016,9,802,3,6,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,603.0,5.22680412371134,2.8676056338028166,2.4225352112676055,5.290140845070422,22.449982438293695,29.28255978646775,51.732542224761445
138,0.7,11200.0,8215.0,1424.0,2018,6,2016,9,631,1,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,9639.0,5.764912280701754,1.8422535211267603,2.740845070422535,4.583098591549295,5.051262127255538,6.389694815767184,11.440956943022723
139,0.0,5900.0,656.0,138.0,2019,2,2013,10,1951,2,4,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,794.0,4.719424460431655,2.3661971830985915,2.047887323943662,4.414084507042253,6.916583089213113,55.18154983555919,62.0981329247723
140,0.0,26800.0,8356.0,2040.0,2019,6,2016,10,967,4,10,20,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10396.0,4.094071533561979,3.112676056338028,3.898591549295775,7.011267605633803,65.76290364004795,95.00762963440567,160.7705332744536
141,0.0,11200.0,365.0,55.0,2018,4,2017,10,187,3,5,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,420.0,6.517857142857143,3.4591549295774646,2.5718309859154926,6.030985915492957,10.633258750303238,20.428662151714384,31.061920902017622
142,0.5,800.0,9318.0,1194.0,2015,9,2014,8,390,4,6,20,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10512.0,7.797489539748954,2.084507042253521,3.197183098591549,5.28169014084507,32.708224264009715,46.472920229870766,79.18114449388048
143,4.216666666666667,3700.0,5361.0,402.0,2016,10,2016,1,264,2,6,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5763.0,13.30272952853598,2.3661971830985915,3.4901408450704223,5.856338028169014,6.916583089213113,19.727265437236113,26.643848526449226
144,0.0,11600.0,5791.0,480.0,2018,3,2012,6,2100,2,11,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6271.0,12.03950103950104,3.2450704225352114,4.174647887323944,7.419718309859156,18.31961270921505,91.24039469804892,109.56000740726397
145,0.0,7000.0,67.0,74.0,2019,3,2018,11,143,4,3,8,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,0.8933333333333333,4.022535211267606,2.1267605633802815,6.149295774647888,27.371267800076993,4.761254448794707,32.1325222488717
146,0.0,9000.0,2789.0,410.0,2019,6,2018,2,485,1,6,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3199.0,6.785888077858881,2.101408450704225,3.5380281690140842,5.6394366197183095,20.66026045228144,15.44712359326448,36.10738404554592
147,0.0,7900.0,1074.0,126.0,2016,11,2013,10,1123,2,4,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200.0,8.456692913385826,2.3661971830985915,2.985915492957746,5.352112676056338,6.916583089213113,5.511381768332308,12.42796485754542
148,0.0,3700.0,612.0,171.0,2019,7,2015,8,1417,1,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,783.0,3.558139534883721,1.9887323943661972,2.456338028169014,4.445070422535212,12.087235263126157,15.716274734693165,27.803509997819322
149,1.95,9000.0,42599.0,678.0,2017,10,2016,2,585,5,8,20,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43277.0,62.73784977908689,2.3183098591549296,3.259154929577465,5.577464788732394,78.25693674201001,66.84122987368144,145.09816661569147
150,0.0,4200.0,3936.0,515.0,2018,4,2017,4,353,2,5,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4451.0,7.627906976744186,2.5492957746478875,3.405633802816901,5.954929577464789,28.809372463027156,7.893932103902777,36.70330456692993
151,1.6833333333333331,3400.0,525.0,85.0,2017,6,2016,4,427,2,5,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,610.0,6.104651162790698,2.3661971830985915,2.7014084507042253,5.067605633802817,6.916583089213113,16.17140293982137,23.087986029034482
152,0.0,6800.0,8631.0,1192.0,2018,3,2013,5,1787,2,3,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9823.0,7.234702430846605,2.36056338028169,1.8056338028169012,4.166197183098591,6.980609953342494,8.00989339673288,14.990503350075373
153,0.16666666666666666,8800.0,3533.0,1092.0,2018,6,2015,4,1151,3,5,20,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4625.0,3.232387923147301,3.056338028169014,3.228169014084507,6.284507042253521,28.03489189294704,16.53901675560095,44.57390864854799
154,0.9666666666666668,9900.0,2355.0,260.0,2018,12,2015,11,1113,3,3,20,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2615.0,9.022988505747126,2.425352112676056,2.661971830985915,5.087323943661971,24.978927493121315,7.329543343107403,32.30847083622872
155,0.1,3200.0,798.0,52.0,2018,6,2015,2,1224,6,4,17,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,850.0,15.056603773584905,4.932394366197183,2.3211267605633803,7.253521126760564,40.3090608892288,16.010128635500227,56.319189524729026
